date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:19:18	21114/21114	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Dec%202023%2001:19:13%20GMT	https://connectusainc.com/wp-json/wp/v2/pages/9908	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/wp/v2/pages/9908.json	(from https://connectusainc.com/sv9300/)
20:19:18	3046/3046	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Dec%202023%2001:19:18%20GMT	https://connectusainc.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconnectusainc.com%2Fsv9300%2F	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/oembed/1.0/embedbd9b.json	(from https://connectusainc.com/sv9300/)
20:19:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Dec%202023%2001:19:18%20GMT	https://connectusainc.com/?p=9908	C:/Users/Logan/Desktop/Connect/connectusainc.com/indexf5fa.html	(from https://connectusainc.com/sv9300/)
20:19:19	3126/3126	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Dec%202023%2001:19:19%20GMT	https://connectusainc.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconnectusainc.com%2Fsv9300%2F&format=xml	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/oembed/1.0/embed41f5	(from https://connectusainc.com/sv9300/)
20:19:25	568654/568654	---MCZ	200	added ('OK')	text/css	etag:%2248841e2-8ad4e-604895da74b7c-gzip%22	https://connectusainc.com/wp-content/cache/wpo-minify/1693782166/assets/wpo-minify-header-eefd87fd.min.css	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/cache/wpo-minify/1693782166/assets/wpo-minify-header-eefd87fd.min.css	(from https://connectusainc.com/structured-cabling/)
20:19:25	18307/18307	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Dec%202023%2001:19:20%20GMT	https://connectusainc.com/wp-json/wp/v2/pages/10215	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/wp/v2/pages/10215.json	(from https://connectusainc.com/structured-cabling/)
20:19:26	3059/3059	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Dec%202023%2001:19:20%20GMT	https://connectusainc.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconnectusainc.com%2Fstructured-cabling%2F	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/oembed/1.0/embed642f.json	(from https://connectusainc.com/structured-cabling/)
20:19:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Dec%202023%2001:19:25%20GMT	https://connectusainc.com/?p=10215	C:/Users/Logan/Desktop/Connect/connectusainc.com/indexe2d3.html	(from https://connectusainc.com/structured-cabling/)
20:19:31	3138/3138	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Dec%202023%2001:19:26%20GMT	https://connectusainc.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconnectusainc.com%2Fstructured-cabling%2F&format=xml	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/oembed/1.0/embedf166	(from https://connectusainc.com/structured-cabling/)
20:19:36	565945/565945	---MCZ	200	added ('OK')	text/css	etag:%2248841d9-8a2b9-60488e7f7d46b-gzip%22	https://connectusainc.com/wp-content/cache/wpo-minify/1693782166/assets/wpo-minify-header-72d187e3.min.css	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/cache/wpo-minify/1693782166/assets/wpo-minify-header-72d187e3.min.css	(from https://connectusainc.com/support-request/)
20:19:37	18526/18526	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Dec%202023%2001:19:32%20GMT	https://connectusainc.com/wp-json/wp/v2/pages/9976	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/wp/v2/pages/9976.json	(from https://connectusainc.com/support-request/)
20:19:39	2858/2858	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Dec%202023%2001:19:33%20GMT	https://connectusainc.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconnectusainc.com%2Fsupport-request%2F	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/oembed/1.0/embedf719.json	(from https://connectusainc.com/support-request/)
20:19:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Dec%202023%2001:19:36%20GMT	https://connectusainc.com/?p=9976	C:/Users/Logan/Desktop/Connect/connectusainc.com/indexb952.html	(from https://connectusainc.com/support-request/)
20:19:43	424507/424507	---M--	200	added ('OK')	image/png	etag:%224765655-67a3b-5d98042d74a00%22	http://connectusainc.com/wp-content/uploads/2021/12/sttuctred-cabling.png	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/sttuctred-cabling.png	(from https://connectusainc.com/structured-cabling/)
20:19:43	2932/2932	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Dec%202023%2001:19:39%20GMT	https://connectusainc.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconnectusainc.com%2Fsupport-request%2F&format=xml	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/oembed/1.0/embedcc00	(from https://connectusainc.com/support-request/)
20:19:44	632292/632292	---MCZ	200	added ('OK')	text/css	etag:%2248841a1-9a5e4-604831a675f08-gzip%22	https://connectusainc.com/wp-content/cache/wpo-minify/1693782166/assets/wpo-minify-header-213a9cb9.min.css	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/cache/wpo-minify/1693782166/assets/wpo-minify-header-213a9cb9.min.css	(from https://connectusainc.com/service-manuals/)
20:19:44	44428/44428	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Dec%202023%2001:19:44%20GMT	https://connectusainc.com/wp-json/wp/v2/pages/10083	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/wp/v2/pages/10083.json	(from https://connectusainc.com/service-manuals/)
20:19:45	2859/2859	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Dec%202023%2001:19:44%20GMT	https://connectusainc.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconnectusainc.com%2Fservice-manuals%2F	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/oembed/1.0/embed08e4.json	(from https://connectusainc.com/service-manuals/)
20:19:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Dec%202023%2001:19:45%20GMT	https://connectusainc.com/?p=10083	C:/Users/Logan/Desktop/Connect/connectusainc.com/index42e4.html	(from https://connectusainc.com/service-manuals/)
20:19:45	2932/2932	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Dec%202023%2001:19:45%20GMT	https://connectusainc.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconnectusainc.com%2Fservice-manuals%2F&format=xml	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/oembed/1.0/embed713a	(from https://connectusainc.com/service-manuals/)
20:20:07	1918713/1918713	---M--	200	added ('OK')	application/pdf	etag:%22476565a-1d46f9-5d9803acb5a40%22	https://connectusainc.com/wp-content/uploads/2021/12/1-SV8100-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/1-SV8100-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:20:37	2182878/2182878	---M--	200	added ('OK')	application/pdf	etag:%2247655a2-214ede-5d9803ae9dec0%22	https://connectusainc.com/wp-content/uploads/2021/12/1-SV8300-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/1-SV8300-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:23:57	18976213/18976213	---M--	200	added ('OK')	application/pdf	etag:%224765667-1218dd5-5d9803e7d65c0%22	https://connectusainc.com/wp-content/uploads/2021/12/3-ITL-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/3-ITL-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:23:58	19295444/19295444	---M--	200	added ('OK')	application/pdf	etag:%224765668-1266cd4-5d9803ffade00%22	https://connectusainc.com/wp-content/uploads/2021/12/4-SV8100-Features-Specs.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/4-SV8100-Features-Specs.pdf	(from https://connectusainc.com/service-manuals/)
20:23:59	214764/214764	---M--	200	added ('OK')	application/pdf	etag:%2247655b5-346ec-5d9803f43c300%22	https://connectusainc.com/wp-content/uploads/2021/12/4-SV8300-Hotel-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/4-SV8300-Hotel-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:24:10	19985783/19985783	---M--	200	added ('OK')	application/pdf	etag:%224765612-130f577-5d9803c675700%22	https://connectusainc.com/wp-content/uploads/2021/12/2-DT750-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/2-DT750-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:24:16	391265/391265	---M--	200	added ('OK')	application/pdf	etag:%22476561b-5f861-5d9803a6fccc0%22	https://connectusainc.com/wp-content/uploads/2021/12/1-IPK-II-Telephone-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/1-IPK-II-Telephone-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:24:20	317075/317075	---M--	200	added ('OK')	application/pdf	etag:%22476561d-4d693-5d9803c951dc0%22	https://connectusainc.com/wp-content/uploads/2021/12/2-IPK-II-Attendant-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/2-IPK-II-Attendant-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:24:24	234170/234170	---M--	200	added ('OK')	application/pdf	etag:%22476564c-392ba-5d9803d3cf680%22	https://connectusainc.com/wp-content/uploads/2021/12/3-IPK-II-Single-Line-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/3-IPK-II-Single-Line-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:24:43	5105632/5105632	---M--	200	added ('OK')	application/pdf	etag:%2247655af-4de7e0-5d98040472940%22	https://connectusainc.com/wp-content/uploads/2021/12/5-SV8300-Features-Specs.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/5-SV8300-Features-Specs.pdf	(from https://connectusainc.com/service-manuals/)
20:24:53	19985783/19985783	---M--	200	added ('OK')	application/pdf	etag:%2247656a2-130f577-5d9803c399040%22	https://connectusainc.com/wp-content/uploads/2021/12/2-DT750-User-Guide-1.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/2-DT750-User-Guide-1.pdf	(from https://connectusainc.com/service-manuals/)
20:25:20	1965236/1965236	---M--	200	added ('OK')	application/pdf	etag:%224765637-1dfcb4-5d98040937480%22	https://connectusainc.com/wp-content/uploads/2021/12/6-IPK-II-VoIP-Reference-Manual.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/6-IPK-II-VoIP-Reference-Manual.pdf	(from https://connectusainc.com/service-manuals/)
20:25:36	6399610/6399610	---M--	200	added ('OK')	application/pdf	etag:%224765681-61a67a-5d9803f06ba00%22	https://connectusainc.com/wp-content/uploads/2021/12/4-IPK-II-Features-Specs.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/4-IPK-II-Features-Specs.pdf	(from https://connectusainc.com/service-manuals/)
20:25:42	467549/467549	---M--	200	added ('OK')	application/pdf	etag:%224765643-7225d-5d9803a8e5140%22	https://connectusainc.com/wp-content/uploads/2021/12/1-IPK-Telephone-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/1-IPK-Telephone-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:25:47	272000/272000	---M--	200	added ('OK')	application/pdf	etag:%224765648-42680-5d9803c85db80%22	https://connectusainc.com/wp-content/uploads/2021/12/2-IPK-Attendant-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/2-IPK-Attendant-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:25:50	205800/205800	---M--	200	added ('OK')	application/pdf	etag:%2247655f0-323e8-5d9803d4c38c0%22	https://connectusainc.com/wp-content/uploads/2021/12/3-IPK-Single-Line-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/3-IPK-Single-Line-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:26:09	4530759/4530759	---M--	200	added ('OK')	application/pdf	etag:%2247655aa-452247-5d980411cc8c0%22	https://connectusainc.com/wp-content/uploads/2021/12/7-Elite-IPK-II-General-Description.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/7-Elite-IPK-II-General-Description.pdf	(from https://connectusainc.com/service-manuals/)
20:26:11	7741130/7741130	---M--	200	added ('OK')	application/pdf	etag:%2247655a9-761eca-5d9803ffade00%22	https://connectusainc.com/wp-content/uploads/2021/12/5-IPK-II-Elite-Call-Analyst-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/5-IPK-II-Elite-Call-Analyst-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:26:17	421331/421331	---M--	200	added ('OK')	application/pdf	etag:%224765602-66dd3-5d9803c675700%22	https://connectusainc.com/wp-content/uploads/2021/12/2-Elite-Attendant-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/2-Elite-Attendant-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:26:25	575605/575605	---M--	200	added ('OK')	application/pdf	etag:%22476561a-8c875-5d9803a514840%22	https://connectusainc.com/wp-content/uploads/2021/12/1-Elite-Multi-Line-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/1-Elite-Multi-Line-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:26:33	566403/566403	---M--	200	added ('OK')	application/pdf	etag:%2247655e2-8a483-5d9803a9d9380%22	https://connectusainc.com/wp-content/uploads/2021/12/1-IPS-Series-I-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/1-IPS-Series-I-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:26:36	3315813/3315813	---M--	200	added ('OK')	application/pdf	etag:%224765616-329865-5d9803d0f2fc0%22	https://connectusainc.com/wp-content/uploads/2021/12/3-Elite-Single-Line-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/3-Elite-Single-Line-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:26:38	18976213/18976213	---M--	200	added ('OK')	application/pdf	etag:%22476568f-1218dd5-5d9803e5ee140%22	https://connectusainc.com/wp-content/uploads/2021/12/3-ITL-User-Guide-1.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/3-ITL-User-Guide-1.pdf	(from https://connectusainc.com/service-manuals/)
20:26:38	344133/344133	---M--	200	added ('OK')	application/pdf	etag:%2247655dd-54045-5d9803d6abd40%22	https://connectusainc.com/wp-content/uploads/2021/12/3-IPS-2000-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/3-IPS-2000-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:26:39	757238/757238	---M--	200	added ('OK')	application/pdf	etag:%2247655c3-b8df6-5d9803cd226c0%22	https://connectusainc.com/wp-content/uploads/2021/12/2-UM8000-Voicemail-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/2-UM8000-Voicemail-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:26:39	1471975/1471975	---M--	200	added ('OK')	application/pdf	etag:%224765689-1675e7-5d9803cc2e480%22	https://connectusainc.com/wp-content/uploads/2021/12/2-IPS-Series-E-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/2-IPS-Series-E-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:26:42	177711/177711	---M--	200	added ('OK')	application/pdf	etag:%224765696-2b62f-5d9803e8ca800%22	https://connectusainc.com/wp-content/uploads/2021/12/4-INMail-Admin-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/4-INMail-Admin-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:26:46	259305/259305	---M--	200	added ('OK')	application/pdf	etag:%2247656a3-3f4e9-5d9803f7189c0%22	https://connectusainc.com/wp-content/uploads/2021/12/5-INMail-IPK-II-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/5-INMail-IPK-II-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:26:46	2358161/2358161	---M--	200	added ('OK')	application/pdf	etag:%22476562d-23fb91-5d9803d2db440%22	https://connectusainc.com/wp-content/uploads/2021/12/3-INMail-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/3-INMail-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:26:52	7407026/7407026	---M--	200	added ('OK')	application/pdf	etag:%224765664-7105b2-5d9803ef777c0%22	https://connectusainc.com/wp-content/uploads/2021/12/4-IPK-Features-Specs.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/4-IPK-Features-Specs.pdf	(from https://connectusainc.com/service-manuals/)
20:28:10	7653996/7653996	---M--	200	added ('OK')	application/pdf	etag:%22476567d-74ca6c-5d9803b54ae80%22	https://connectusainc.com/wp-content/uploads/2021/12/1-UM8000-Voicemail-User-Guide-2.0.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/1-UM8000-Voicemail-User-Guide-2.0.pdf	(from https://connectusainc.com/service-manuals/)
20:28:10	5834592/5834592	---M--	200	added ('OK')	application/pdf	etag:%224765633-590760-5d98041785640%22	https://connectusainc.com/wp-content/uploads/2021/12/8-Electra-Elite-IPK-LX-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/8-Electra-Elite-IPK-LX-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:28:12	463626/463626	---M--	200	added ('OK')	application/pdf	etag:%2247656a4-7130a-5d9804159d1c0%22	https://connectusainc.com/wp-content/uploads/2021/12/9-EliteMail-FMSVMS-Voicemail-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/9-EliteMail-FMSVMS-Voicemail-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:28:21	631820/631820	---M--	200	added ('OK')	application/pdf	etag:%224765644-9a40c-5d980428afec0%22	https://connectusainc.com/wp-content/uploads/2021/12/Desi-Labeling-System-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/Desi-Labeling-System-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:28:21	67516/67516	---M-Z	200	added ('OK')	text/css	etag:%2248841a4-107bc-604831a6ac626-gzip%22	https://connectusainc.com/wp-content/cache/wpo-minify/1693782166/assets/wpo-minify-footer-be883045.min.css	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/cache/wpo-minify/1693782166/assets/wpo-minify-footer-be883045.min.css	(from https://connectusainc.com/service-manuals/)
20:28:23	8538442/8538442	---M--	200	added ('OK')	application/pdf	etag:%22476566a-82494a-5d980411cc8c0%22	https://connectusainc.com/wp-content/uploads/2021/12/7-Electra-Elite-IPK-VMP-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/7-Electra-Elite-IPK-VMP-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:28:23	1564342/1564342	---M--	200	added ('OK')	application/pdf	etag:%2247655eb-17deb6-5d9803b26e7c0%22	https://connectusainc.com/wp-content/uploads/2021/12/10-IPS-IM16-Voicemail-User-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/10-IPS-IM16-Voicemail-User-Guide.pdf	(from https://connectusainc.com/service-manuals/)
20:28:23	565913/565913	---MCZ	200	added ('OK')	text/css	etag:%22488412c-8a299-6047d119a243b-gzip%22	https://connectusainc.com/wp-content/cache/wpo-minify/1693782166/assets/wpo-minify-header-6cf987cf.min.css	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/cache/wpo-minify/1693782166/assets/wpo-minify-header-6cf987cf.min.css	(from https://connectusainc.com/contacts/)
20:28:23	18357/18357	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Dec%202023%2001:28:23%20GMT	https://connectusainc.com/wp-json/wp/v2/pages/1370	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/wp/v2/pages/1370.json	(from https://connectusainc.com/contacts/)
20:28:24	2823/2823	---MC-	200	added ('OK')	application/json	date:Wed,%2006%20Dec%202023%2001:28:23%20GMT	https://connectusainc.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconnectusainc.com%2Fcontacts%2F	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/oembed/1.0/embedd3a6.json	(from https://connectusainc.com/contacts/)
20:28:24	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2006%20Dec%202023%2001:28:24%20GMT	https://connectusainc.com/?p=1370	C:/Users/Logan/Desktop/Connect/connectusainc.com/index8348.html	(from https://connectusainc.com/contacts/)
20:28:25	2897/2897	---M-Z	200	added ('OK')	text/xml	date:Wed,%2006%20Dec%202023%2001:28:24%20GMT	https://connectusainc.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fconnectusainc.com%2Fcontacts%2F&format=xml	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-json/oembed/1.0/embed34a1	(from https://connectusainc.com/contacts/)
20:28:26	203030/203030	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247c0157-31916-6047c613e4c2a%22	https://connectusainc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://connectusainc.com/wp-content/cache/wpo-minify/1693782166/assets/wpo-minify-footer-b0674494.min.css)
20:28:26	13300/13300	---M--	200	added ('OK')	image/png	etag:%224765946-33f4-5d98020ed09c0%22	https://connectusainc.com/wp-content/uploads/2020/02/bg-art-5.png	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2020/02/bg-art-5.png	(from https://connectusainc.com/wp-content/cache/wpo-minify/1693782166/assets/wpo-minify-header-702087da.min.css)
20:28:27	134346/134346	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2247c0156-20cca-6047c613e4c2a%22	https://connectusainc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-brands-400.eot	(from https://connectusainc.com/wp-content/cache/wpo-minify/1693782166/assets/wpo-minify-footer-b0674494.min.css)
20:28:28	18397/18397	---M--	200	added ('OK')	image/png	etag:%224765943-47dd-5d98020ddc780%22	https://connectusainc.com/wp-content/uploads/2020/02/bg-art-1.png	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2020/02/bg-art-1.png	(from https://connectusainc.com/wp-content/cache/wpo-minify/1693782166/assets/wpo-minify-header-6e1a87d3.min.css)
20:28:30	11611097/11611097	---M--	200	added ('OK')	application/pdf	etag:%22476563d-b12bd9-5d98040c13b40%22	https://connectusainc.com/wp-content/uploads/2021/12/6-INMail-VM8000-System-Guide.pdf	C:/Users/Logan/Desktop/Connect/connectusainc.com/wp-content/uploads/2021/12/6-INMail-VM8000-System-Guide.pdf	(from https://connectusainc.com/service-manuals/)
